date,address,value,cumulative_sum,chain,arkhamEntity,arkhamLabel,price
2022-11-20,bc1qtt6xpen2u8rant90kfu74krkfqv0fc9z5a5gu5,13.23346211,13.23346211,bitcoin,U.S. Government,Potapenko/Turogin Funds Seized Funds,16712.73
2021-04-25,12GZzYZuniQA2xPxGkTWf9jNDfYU5oDiAA,5.47E-6,600.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,13jFtXZfmb1jT3SjvPLsFc3KHZy5PrNuSF,5.47E-6,600.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,14nVK9XWTc67f1wyHyedsKt74SQknv2oA5,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,15wP2GaprvSpZpvY4Jt2XX5rTXFmyr2iCy,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,16U1ZnogjPXJ1HF65zKgiS5z98ZZK1WPfG,5.47E-6,700.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,17J7qVwARmHh5HXUf9yD9He4BBai2bPYCL,5.47E-6,600.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,18HDzjgyqmjUGXtWSGwc8o3vMkfv43yi8E,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,18TWc8LRLZjhZVDRcmW5qBBSkWJoSEBXA1,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,18kbMx3xaVpgFjM9wccMqwMBBPWJ3NFLJh,5.47E-6,700.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1A6Uu7DQ1AYZFnaz886J4tttZMP4oLV1Jy,5.47E-6,700.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1Bdvk2P1RVEY4PgADMtU3sPxE3Gopswp8s,5.47E-6,600.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-06-04,1DGyizcv6SJiVuV9urBDDYz81oXSAce7iP,898.6756086,898.6756086,bitcoin,Grayscale,Bitcoin Trust,39151.316
2021-04-25,1DJWsGAe6pbQXciBogq9AT2jfMX2yteSez,5.47E-6,700.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1DLryTc4xeZE5dVSwN4491Cpjao2exPErt,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1Driboq6x5sE3UErDbWsn7EUMTvf5YzR8q,5.47E-6,600.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1EAjwCea3swb8UKau7ZrT3TRDCnAc1Q13k,5.47E-6,700.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1F5FB7rmRPPEekf67ruWqLm9cV96ZS48Jm,5.47E-6,600.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1FYhNvv6x3iBEr5jkttncwSZTLoBtBvCqE,5.47E-6,700.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-06-04,1G3KssGBtxLiMPLY5iLcaGffpKXX4zpS5k,-1041.659087,0.0,bitcoin,Grayscale,Bitcoin Trust,39151.316
2021-04-25,1HC42VyxECQFFboNFQgULE4zqi3goLCmqi,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1HHP5M9v1RkDr1VbPuCjyQUTzPU6MdtHhv,5.47E-6,700.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1HUYACTfuw9Vm1nNx2heLBFyBzvfd7P8Hq,5.47E-6,700.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1HX9dbgcA3pXnTf8qCYy6gTCYuJZQxGrRU,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1HcHqgisfaJQah27onShK8XFxKLHv9MwFs,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1J7DXXsBVqaT1LPdHoce3adkVz1ojce3xb,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1JBjUHTxAwCrrSj6gdodMd5zmJv8mfZLYg,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1KYmqZaKrb14CAXuEmBSTZdjPutqW6gssV,5.47E-6,600.0000164,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,1LuawgNTGFTBszHdk2V1WkgvCkcHwWmeoE,5.47E-6,600.0000328,bitcoin,Grayscale,Bitcoin Trust,50133.105
2021-04-25,3FqfJVn14kSS9aN1paqGJ4JWSP1uGEh5dh,5.47E-6,2874.902706,bitcoin,U.S. Government,Ryan Farace Seized Funds,50133.105
2021-03-07,125bUS4Vej9HbEztD1qUyNx4q2oRkSUyeX,5.47E-6,839.6923631,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-03-07,15hW1WTheXdmRzdjup7g16UFi99tfWkELe,5.47E-6,809.0900838,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-03-07,1BWeGVky6vDQ1RdQ43eLzndpGUVPodC9X6,5.47E-6,820.0010708,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-03-07,1CGUUMcrT3d9e2ycNtqsLicd7AUQSBsUCj,5.47E-6,804.6870343,bitcoin,Grayscale,Bitcoin Trust,49019.367
2020-01-17,1Hqs4Yo4kTvpyFe29AB2yWQobV8v68b2nW,7.24222546,22.9022189,bitcoin,Grayscale,Digital Large Cap Fund,8720.92
2021-03-07,1KnZBArHnzTcS5NeQXZJrviPa1Q5h1z3GT,5.47E-6,816.081175,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-03-07,1NBRmHSiTsnw4CXYnHg9mq11DwrBpjgd3M,5.47E-6,834.0551925,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-03-07,1NCGZB1SFBXLCHMSEgBLXtBUxcneReCPry,5.47E-6,824.3337222,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-03-07,1Pby5TsvzW6nuNNSMu8X62UzLcbMeqpqg1,5.47E-6,829.9438012,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-03-07,1Px2bCQkFTK9URWrRs9z5GKQPKLLSKev74,5.47E-6,844.8611719,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-03-07,1weJj1Q6SzkyuurxDnspZEztPd4nNXACW,5.47E-6,820.0021055,bitcoin,Grayscale,Bitcoin Trust,49019.367
2021-07-13,126Qxpi679Zz4QFS9Vvc7bE2zU42CrqFSu,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,12b9rRzGdurV1UsAWWxF6fkTU69jGXBfnu,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,12qP1HZcURbGdWWeRUixTW9ARJQzhHjcMM,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,12yS6q1yFafv7LT1hmjyHQrhG46qJ8c1N1,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,13MrNFDdpVZqy23Kh3m6BFJkfGRFG2bkjZ,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2024-01-30,13Pje21evQZ8CJcNMx3wAbVnHPzh8N9WkK,-924.6766453,0.0,bitcoin,Grayscale,Bitcoin Trust,43552.0
2021-07-13,13zRs4EUnLt8H6thFFPY3rZtgHqmcpAuaa,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2020-06-04,1691QWdbt9jLmsXhD4BNUzt4xk3AL3eZkC,771.2439314,1374.457128,bitcoin,Grayscale,Bitcoin Trust,9645.228
2021-07-13,16Bgg1hysFwkspNAwLRQ6HrRUBzAYFmx52,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,16CaaKCvwwyRNd7yQwKhvUa1oNgzc5U2y5,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,16d3PBqzjdUfASZaCphvSPBz1jty3XqKgY,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,176KnZSJs3jc7D6YzDEjimxpn6J1t5pVvk,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,17bWHzHjMJGcD2efSncV8sJw26zZHV3jbW,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,17f47Rfv5MwTBQLBVrrqFVnQ2esJkkVNdb,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,17qGrouB8GxsfGrFk3AXA7cJgUVZanVD1J,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,17rQqwWHZPXwMie7XVyrmmSEEAfJyBBtNc,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,17x5SJFncivDxfp18bMYx8YghwK18iF3JT,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,18GKefWWsbEEWTnFdKCjUzLu7UMAgZvUjf,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2024-01-30,18LhwWe5ZHxzvGX75TB11dbo9E8sGeVhMd,-887.6809737,0.0,bitcoin,Grayscale,Bitcoin Trust,43552.0
2021-07-13,18QViqkhPHLkdQsAyZcBq2Akm4DJfU46vA,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,18kbMx3xaVpgFjM9wccMqwMBBPWJ3NFLJh,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,19ZBqGVgwFpaMeNrbYJhBD1tAc3JmfEwkC,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,19atKfDz4fLKwiEnvtVFWKg2csWJcvCRux,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1A6Uu7DQ1AYZFnaz886J4tttZMP4oLV1Jy,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Ai4LLkrGpde6LL9GXbxqXrN9uB1sjiKox,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1AwHSztyktyyys8MmU1koYhrwEQXrkw9JB,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1B6fQX3VbBnhNSRPsqK4sJbETmo2KcrVM9,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1BEzxcoLpNZRSpKmwgjddokUqat5n7Szk7,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1BQARFYHmSNgkc4Qwga4tamN4ZK1uQ63BV,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2024-01-30,1Ba8SxYrvVVpZi4tvhfPkWQPA8SSxxz1PR,-884.7620755,0.0,bitcoin,Grayscale,Bitcoin Trust,43552.0
2021-07-13,1Bb7rZT6NsDrNCwmZr4EVcpbZ9yiGAsK2x,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Bj9x2v4G2sg1cqBQxetTa6UrrzEHiUr8t,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Bz35kdJ3R4CHvx94MeHyvNaCeoG6LuVzm,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1CFzCtWyemZ6BTFqMYaKb2xjxeF9vxJK6t,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1CPS26N1DG3W5ibUgP4FZ9zNWAQNnzQiVL,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1DJWsGAe6pbQXciBogq9AT2jfMX2yteSez,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1DWnHG26EncXhig5rQeMiSdq2hwzk9u2Xr,5.47E-6,1060.000049,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Dd8cu2SE5rGkWjUboybEy2LdzTfpxR83G,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2020-06-04,1EA3JMsuTWYVV4ZU3v1WCUpoAE4U3QYFNC,537.6498567,537.6498567,bitcoin,Grayscale,Bitcoin Trust,9645.228
2021-07-13,1EAjwCea3swb8UKau7ZrT3TRDCnAc1Q13k,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1EEG4LM4C1xGoLULb5xfzzrRiiSAvzRaED,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1EQUeamYSQkjCooN5B4PkSJEqhytwKYDeC,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1EUGNthKqJnG4Quri8G2uJJ5hXKe82Cg2Z,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2024-01-30,1EWM4oVZt4DheqrGRpjakk234wFPusC2Eq,-876.4502754,0.0,bitcoin,Grayscale,Bitcoin Trust,43552.0
2021-07-13,1FGSca2TMFy3JfmsETcyeEcMn2ThNKaApx,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1FYhNvv6x3iBEr5jkttncwSZTLoBtBvCqE,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1GcB6QcjLk5TqYTmDruptiKeHpMtvcNBss,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2024-01-30,1GyLJqQFTAfUkEWbxLSL3MSKwwv43d1dZS,-884.2926676,0.0,bitcoin,Grayscale,Bitcoin Trust,43552.0
2021-07-13,1HHP5M9v1RkDr1VbPuCjyQUTzPU6MdtHhv,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1HS694w7WMD94GCfYUVt3NWGonSh6kx6ei,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1HhzgSRwttCUy5AGiaonELLt6iamioQf5y,5.47E-6,1060.000049,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1HkTVahfor7KwnQs3iacZaiv63wCavvA17,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Huo5x4sa2Bby1W3KQhs5W6twdUFNMg9bD,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1J7SA1DynbtUKsTEtasGu6ZM4emxXAGV2T,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1KT7ZHqZfmxyi7wn96nCMCv8rxDr6j9GZB,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1KnqjUdaihK8r3neNQGd8SmfmCrbdEmF9v,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1LQBwPRtqAhcWVXXDKjm22q1ghj5xfVhfQ,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1LT2gr2cGS7egis9k5XcJe53NGeKorx3oj,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1LUtjHttUhGkEMQc9Lo52reEUnfwX6AgTX,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Lv1qAzuwL7992Wgom7iVrV3XcZerpNPcd,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1MG4t2Eu45QxC6AfPTT7AHAuWRuWcvsetC,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1N7ejDxNAvVLs6Dd6x2bDMPDCkgwLTktNt,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1NGU7Hg4TNnwZtwBKJn6rNfTKHx4V17Lr5,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Nk84mwbMm2zTBfatopVEcwPKsM6MZDaMF,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1NtwumU2iDMAyrBKFYgT95kBNt6rt7FpAC,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1NzEdi9qS2wmwp5as3NBZkDN7peZ9P6rhT,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1P1Z859Mpm4ixA67zpsNwDEzGcfTSE795V,5.47E-6,1062.295718,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1P4tqG76qHYMfAwoCqgTkgCQXue7xENmYg,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1PKZmnz9hHJgzveA79mS1PS4wZw9Dgf7uG,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Ppjc3j1nHRGFEMjWSsTDULi8xtKkRBxD4,5.47E-6,700.0000328,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1Pqynux3pRYF1x4nj4Uew4Eg8Yw74JPUsH,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2021-07-13,1cAPHCetKLsTe8pLgG22zgfFwswf6vi5n,5.47E-6,700.0000274,bitcoin,Grayscale,Bitcoin Trust,33262.656
2024-01-30,32TiohXoCmHr87xVm3E9A3sLiWBJjYn1gf,-19293.96117,1250.000105,bitcoin,Fidelity,FBTC Bitcoin ETF,43552.0
2024-01-30,39gWRwxQYazBHLDH8q6mnPTnEs8hPF6jCQ,-2263.086763,0.0,bitcoin,Fidelity,FBTC Bitcoin ETF,43552.0
2024-01-30,3A1mvU9GSc9cWQxicofHFBAKDGVyA3v5g4,275.0,602.9299108,bitcoin,Fidelity,FBTC Bitcoin ETF,43552.0
2024-01-30,3NpXph8WN1U9hwXjg1bRtzTff1tPR2Gpw4,-1758.491508,14694.63149,bitcoin,Fidelity,FBTC Bitcoin ETF,43552.0
2020-10-18,14C9uDeQDsoez8HGKiATahMfBPSsThySTm,5.47E-6,1713.716498,bitcoin,Grayscale,Bitcoin Trust,11365.814
2020-10-18,1CZZJHZ58CqD2VoscqDzso8kpgVk4ut1ZC,5.47E-6,1813.461601,bitcoin,Grayscale,Bitcoin Trust,11365.814
2020-10-18,1K2guRFpTGfnu3t5177zZFD9Dgw2jyDe1o,5.47E-6,3005.971186,bitcoin,Grayscale,Bitcoin Trust,11365.814
2020-10-18,1Ncjz2JQDJpcE62ga8XiL1t1vsatxZAsus,5.47E-6,3163.10591,bitcoin,Grayscale,Bitcoin Trust,11365.814
2016-09-26,1PXcjT3KRQ4FAAcjzbcZ9edz9S9pSyy2Bx,202.45,202.45,bitcoin,U.S. Government,Gery Shanlon Seized Funds,null
2022-04-27,bc1qhmzkldzztdkk50t7k0cy2tzd6fn8xp5jjpvf3j,23.31140408,23.31140408,bitcoin,U.S. Government,DOJ Confiscated Silk Road Funds,38134.215
2022-04-27,bc1qzd8c8h8dcgwuy5zdafdzdce2ap0nayf8v3xrez,0.39988087,1501.225912,bitcoin,U.S. Government,James Zhong Seizure,38134.215
2020-12-25,1259AScq489ciPuQWNB4KzqZqS9Fikmry7,5.47E-6,2126.552816,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,139TQohU1VyFmffHm4wadv7Q5TEmrd1NEy,5.47E-6,800.0000055,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,13Gb66H4eq6TbyxUqyPKemcSzt6iDb4Zaf,5.47E-6,2150.000005,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,13WMj6QxAhhUBB7C8rz4vV8pjZoRndYKmP,5.47E-6,2050.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,13dGN2HmedfF4BgcCoGZxE8FvQbdJyUcYs,5.47E-6,2040.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,13gyqErf1EuF5HoEctYid8w3unvmZfs88W,5.47E-6,2170.000005,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,15jF43ne1rM44Qdug5XG9FEFdJJhrM4ndH,5.47E-6,2155.0991,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,15sCErotX7wE2BrCRyiMFoUSq64XmsihPY,5.47E-6,2120.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1691QWdbt9jLmsXhD4BNUzt4xk3AL3eZkC,5.47E-6,2120.635197,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,18H1CNhuk1mybzoRAPv4FsXGTrnFFnmmeZ,5.47E-6,2081.964547,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,18ZXDSVchAsFipLszBQxShzWL3NP6yj4Ej,5.47E-6,2065.398609,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,19N8jv9ixGNiNcaPsWwTNtxHHcqz9nhdN4,5.47E-6,2070.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,19NKUF5e9j7hx9v9tYHd6TsQyuAqUSfHCx,5.47E-6,2003.000033,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,19yax1kTbc4RjFKpG1iPfYGYUepV5D8SUE,5.47E-6,2044.897956,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1AHPZALsMjPyykEwrwtK2EhHbRTRV8vKJB,5.47E-6,2003.617352,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1Ac5T9c6gnRWNL9eX93S98FKwxGDReEnpD,5.47E-6,2090.330188,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1Am56DQQV3oC6Pvi6X18yFSpzURLSZ3WY3,5.47E-6,2115.248436,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1D8DtMpsi1qTvtwRWFABKzQ1FcU8Jok44T,5.47E-6,2017.350772,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1DFEmSE48NHVoEWyqKYnD3Ggsc4sCxVo4L,5.47E-6,2040.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1DQh86PMvr2m2iBstUQVfRXbhxDqEZLGXF,5.47E-6,2062.29568,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1DoHFjcMktrXraVhjAje88LPqb66MyouAp,5.47E-6,2079.099314,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1E8UycPV3CvjUbjr3EQ6TEkXE8yTK4omcP,5.47E-6,2080.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1FmwGgfVr4wMDSHQL4W6D4NdoHC6Yzbv67,5.47E-6,2170.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1GH5HFpiw9z5EDkCAUzF5PSW8d53aLwAsA,5.47E-6,2119.377845,bitcoin,Grayscale,Bitcoin Trust,23760.287
2021-11-01,1HiJ8Nmdtvk3jUh1Yw56Kzm9oD6xDySGa3,-885.8878696,1.14E-13,bitcoin,Grayscale,Digital Large Cap Fund,61471.867
2020-12-25,1Hk6etsaE7eq3RErFsgkyFdkFdtcdnmz4d,5.47E-6,2120.000005,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1Hr5Bi6qvPaXsypWih9Vuio5Mbhv8iM7yf,5.47E-6,2150.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2021-11-01,1JrdXvUz13M6x8YT3bBkPGYGR1AEgBwwU4,878.609216,878.609216,bitcoin,Grayscale,Digital Large Cap Fund,61471.867
2020-12-25,1JvLHCPrJHrQg9okQq9v1m9QeuXVahYc8c,5.47E-6,2009.986246,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1KA7Uu2biv5MsqTYzGwq31XtY1K2o5aq3L,5.47E-6,2080.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1KG3n5y6EuPUM9BZ82HZDEGzVbLumvYPf6,5.47E-6,2050.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1KHhVBPq3sJvFBpkiYJ4dc1T6jtU7woxbs,5.47E-6,2100.000005,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1MSTdun3wuyfssGKmDXmCEtAg8mfPuAnoA,5.47E-6,2100.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1NGU9mbHAKnV4hAfUoNLJJRruXw4EgTFKy,5.47E-6,2091.69467,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1Nqy3AkYmrpLJ96eq9LAvtanaNvpUQ1Ns,5.47E-6,2039.117978,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1PHqL7H7UNe4jXEaXhxcb5uf3HkJaNzNFK,5.47E-6,2050.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1PL277SMYnVdMQ6vqsHHyknkDxptp2ECUX,5.47E-6,2010.759466,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1PN9XgAXaeQQLTwZ3CMU6CNNSC9Sc1kbVX,5.47E-6,2020.000011,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-12-25,1Pi1jMDymW7ng1fgTPHhrZZjHLcVPYatZc,5.47E-6,2008.547286,bitcoin,Grayscale,Bitcoin Trust,23760.287
2020-04-29,1QCTtkkw5ni8R6PWWEvyddgbyt8cmHf2i9,1233.595594,4979.462299,bitcoin,Grayscale,Bitcoin Trust,7758.2305
2020-12-25,1QHykQ8T6G2vcCz9vNqgicWxzwjcHi23PS,5.47E-6,2076.797678,bitcoin,Grayscale,Bitcoin Trust,23760.287
2021-09-09,114MrZps69WiQgcfqhAv9emukWM4kBmudt,5.5E-6,700.0000438,bitcoin,Grayscale,Bitcoin Trust,46085.027
2021-09-09,1165Eku4F9QJCpg9QArKKLTeZMNPSPfqy,5.5E-6,900.0000438,bitcoin,Grayscale,Bitcoin Trust,46085.027
2021-09-09,121gtt9eoLcdhFGz2Rh8kWQmyL1TgNpPMz,5.5E-6,655.0991488,bitcoin,Grayscale,Bitcoin Trust,46085.027
2021-09-09,1239MbVMMGaKRbgGrDLgh5mqnzbw8Jpc26,5.5E-6,500.0000383,bitcoin,Grayscale,Bitcoin Trust,46085.027
2021-09-09,124MkyzGrjuuxxouJiYPftBhkd8C5XP9xb,5.5E-6,1000.000044,bitcoin,Grayscale,Bitcoin Trust,46085.027
2021-09-09,124gYpVYfwyVWaZAsazZhajcdRV2SvVEUf,5.5E-6,670.0000602,bitcoin,Grayscale,Bitcoin Trust,46085.027
2021-09-09,125bUS4Vej9HbEztD1qUyNx4q2oRkSUyeX,5.5E-6,839.692385,bitcoin,Grayscale,Bitcoin Trust,46085.027
2021-09-09,126Qxpi679Zz4QFS9Vvc7bE2zU42CrqFSu,5.5E-6,700.0000383,bitcoin,Grayscale,Bitcoin Trust,46085.027
2023-04-29,129jjCVwazJ3huBppF4nJL18AP4ZsdgzZi,760.2803907,760.2803907,bitcoin,Grayscale,Digital Large Cap Fund,29257.0
